Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2020,ffa6f8e7,2021-02-09 08:57:35,"Bought 0.005 BTC/ZAR @ 736,395",in_buy,in_buy_7733fce1be9f61,0.005,0.05644554,3681.97,41566.15698276,0,0,0,736394
FY2020,ffa6f8e7,2021-02-09 08:57:35,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000005,0.05644054,0,53220.76693037735849056497282,0,3.67,-1.044764150943396226415,942952.830188679245283
FY2020,85df450c,2021-02-09 09:05:26,"Bought 0.01 BTC/ZAR @ 730,000",in_buy,in_buy_a72c4d7845456b,0.01,0.06644054,7300,48501.5942,0,0,0,730000
FY2020,240cd3d5,2021-02-09 10:17:05,"Bought 0.01 BTC/ZAR @ 722,000",in_buy,in_buy_8012369e4d8399,0.01,0.07644054,7220,55190.06988,0,0,0,722000
FY2020,ae1e65b1,2021-02-09 10:17:07,"Sold 0.00429 BTC/ZAR @ 721,000",out_sell,in_buy_50b6e0d0c5e122,-0.00006754,0.076373,0,55676.222492,0,48.696339999999865173,-0.540590160000134827,729004
FY2020,ae1e65b1,2021-02-09 10:17:07,"Sold 0.00429 BTC/ZAR @ 721,000",out_sell,in_buy_7733fce1be9f61,-0.00422246,0.07215054,0,53131.22475276,0,3044.393660000000134827,-65.000549239999865173,736394
FY2020,4fbed3a9,2021-02-09 10:17:08,"Sold 0.0005 BTC/ZAR @ 721,000",out_sell,in_buy_7733fce1be9f61,-0.0005,0.07165054,0,52763.02775276,0,360.5,-7.697,736394
FY2020,17fc4763,2021-02-09 10:17:10,"Sold 0.000201 BTC/ZAR @ 721,000",out_sell,in_buy_7733fce1be9f61,-0.000201,0.07144954,0,52615.01255876,0,144.92,-3.095194,736394
FY2020,95ab82ca,2021-02-09 10:25:16,"Sold 0.009995 BTC/ZAR @ 712,000",out_sell,in_buy_7733fce1be9f61,-0.00007654,0.071373,0,52558.648962,0,54.496479999999796368,-1.867116760000203632,736394
FY2020,95ab82ca,2021-02-09 10:25:16,"Sold 0.009995 BTC/ZAR @ 712,000",out_sell,in_buy_a72c4d7845456b,-0.00991846,0.06145454,0,44861.8142,0,7061.943520000000203632,-178.532279999999796368,730000
FY2020,e299e6f8,2021-02-09 11:35:06,"Bought 0.005 BTC/ZAR @ 701,000",in_buy,in_buy_928c37fe472ef2,0.005,0.06645454,3505,46584.63254,0,0,0,701000
FY2020,73324cd4,2021-02-10 14:39:33,"Bought 0.005 BTC/ZAR @ 691,000",in_buy,in_buy_3aebe937a3812a,0.005,0.07145454,3455,49375.08714,0,0,0,691000
FY2020,bede0364,2021-02-10 17:02:31,"Bought 0.005 BTC/ZAR @ 685,100",in_buy,in_buy_0af0f416aa357f,0.005,0.07645454,3425.5,52379.005354,0,0,0,685100
FY2020,e96a293e,2021-02-10 17:27:43,"Bought 0.005 BTC/ZAR @ 678,100",in_buy,in_buy_50e4f250f6523d,0.005,0.08145454,3390.5,55234.323574,0,0,0,678100
FY2020,cd7ece9f,2021-02-11 02:48:24,"Bought 0.005 BTC/ZAR @ 671,000",in_buy,in_buy_d15dc6135a840e,0.005,0.08645454,3355,58010.99634,0,0,0,671000
FY2020,43026212,2021-02-20 06:03:31,"Sold 0.001193 BTC/ZAR @ 838,000",out_sell,in_buy_for_other_a75600f1c1027d,-0.000001,0.08645354,0,81521.61022283018867924365182,0,0.837996647108126489,-0.104956183080552756283,942952.830188679245283
FY2020,43026212,2021-02-20 06:03:31,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.08645254,0,81520.66726999999999999836882,0,0.83,-0.112952830188679245283,942952.830188679245283
FY2020,1e2d9f87,2021-02-20 06:22:36,"Bought 0.0005 BTC/ZAR @ 840,532",in_buy,in_buy_fe21249bab46b7,0.0005,0.08695254,420.26,73085.3489208,0,0,0,840520
FY2020,c18ce7d3,2021-02-20 06:22:36,"Bought 0.0005 BTC/ZAR @ 840,532",in_buy,in_buy_f73bc81e49f676,0.0005,0.08745254,420.26,73505.6089208,0,0,0,840520
FY2020,1bfd6532,2021-02-20 06:22:37,"Bought 0.000189 BTC/ZAR @ 840,532",in_buy,in_buy_dc5d58bd3b6d94,0.000189,0.08764154,158.86,73665.26478518518518518263477,0,0,0,840529.1005291005291005
FY2020,d67b6f91,2021-02-20 12:39:11,"Bought 0.001176 BTC/ZAR @ 849,908",in_buy,in_buy_fc85e0e9a6b351,0.001176,0.08881754,999.49,75486.601236904761904758158716,0,0,0,849906.4625850340136054
FY2020,7026b4da,2021-02-22 12:08:09,"Bought 0.001195 BTC/ZAR @ 836,800",in_buy,in_buy_973207d6b5552c,0.001195,0.09001254,999.97,75322.041526192468619247690492,0,0,0,836794.9790794979079498
FY2020,c8b5680f,2021-02-22 14:13:30,"Bought 0.001206 BTC/ZAR @ 829,000",in_buy,in_buy_c064e316d88365,0.001206,0.09121854,999.77,75619.867110945273631843004628,0,0,0,828996.6832504145936982
FY2020,450b4d6b,2021-02-22 14:19:46,"Bought 0.001218 BTC/ZAR @ 821,000",in_buy,in_buy_1fdb770c5b5ff9,0.001218,0.09243654,999.97,75889.792203448275862072441374,0,0,0,820993.4318555008210181
FY2020,c4865965,2021-02-22 15:42:37,"Bought 0.002496 BTC/ZAR @ 801,000",in_buy,in_buy_fd736402e0566a,0.002496,0.09493254,1999.29,76040.736336778846153850535348,0,0,0,800997.5961538461538462
FY2020,18bfe851,2021-02-22 16:01:36,"Bought 0.001262 BTC/ZAR @ 792,000",in_buy,in_buy_0879bfed80c626,0.001262,0.09619454,999.5,76185.770784469096671945826282,0,0,0,791996.8304278922345483
FY2020,303bc9a5,2021-02-22 16:19:45,"Bought 0.001324 BTC/ZAR @ 755,131",in_buy,in_buy_e7fe4b00ec2f0b,0.001324,0.09751854,999.79,73639.01896268882175226689219,0,0,0,755128.3987915407854985
FY2020,303bc9a5,2021-02-22 16:19:45,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.09751754,0,91954.44033603773584905476382,0,0.75,-0.192952830188679245283,942952.830188679245283
FY2020,fe3929c3,2021-02-22 16:22:06,"Bought 0.001305 BTC/ZAR @ 766,002",in_buy,in_buy_c204f0ddec1f7a,0.001305,0.09882254,999.63,75698.06564,0,0,0,766000
FY2020,fe3929c3,2021-02-22 16:22:06,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.09882154,0,93184.05082660377358490379582,0,0.76,-0.182952830188679245283,942952.830188679245283
FY2020,54a9cccb,2021-02-23 07:15:17,"Bought 0.001331 BTC/ZAR @ 751,000",in_buy,in_buy_7a646ba08fd658,0.001331,0.10015254,999.58,75214.482293914350112693322388,0,0,0,750999.2486851990984222
FY2020,00af6cd7,2021-02-23 07:24:50,"Bought 0.001345 BTC/ZAR @ 743,000",in_buy,in_buy_7256231ab3802d,0.001345,0.10149754,999.33,75412.294905724907063197705188,0,0,0,742996.2825278810408922
FY2020,f5d6f54f,2021-02-23 07:26:10,"Bought 0.001353 BTC/ZAR @ 739,000",in_buy,in_buy_2110e09c6d1184,0.001353,0.10285054,999.86,76006.016943385070214339540848,0,0,0,738994.8263118994826312
FY2020,738903f5,2021-02-23 07:26:25,"Bought 0.001355 BTC/ZAR @ 737,997",in_buy,in_buy_532c4d70786a8c,0.001355,0.10420554,999.98,76902.919475424354243540359004,0,0,0,737992.6199261992619926
FY2020,481c1786,2021-02-23 10:56:02,"Bought 0.001385 BTC/ZAR @ 722,000",in_buy,in_buy_817400d01614a3,0.001385,0.10559054,999.97,76236.36988,0,0,0,722000
FY2020,c0f9beaa,2021-02-23 11:07:20,"Bought 0.001414 BTC/ZAR @ 707,000",in_buy,in_buy_51a8485e0977f6,0.001414,0.10700454,999.69,75651.604379490806223480414042,0,0,0,706994.3422913719943423
FY2020,f91c0fb9,2021-02-23 11:10:47,"Bought 0.001438 BTC/ZAR @ 695,000",in_buy,in_buy_741949b5748998,0.001438,0.10844254,999.41,75367.5653,0,0,0,695000
FY2020,cf9d56b4,2021-02-28 17:44:50,"Bought 0.001455 BTC/ZAR @ 687,000",in_buy,in_buy_c491b449ca531c,0.001455,0.10989754,999.58,75499.23232522336769759148048,0,0,0,686996.563573883161512
FY2020,63c804f8,2021-02-28 19:55:02,"Bought 0.001468 BTC/ZAR @ 681,000",in_buy,in_buy_6eaca76aa01521,0.001468,0.11136554,999.7,75839.32584332425068119375146,0,0,0,680994.550408719346049
FY2020,9fde97ed,2021-02-28 21:07:32,"Bought 0.00146 BTC/ZAR @ 684,483",in_buy,in_buy_763dbd796d5cc6,0.00146,0.11282554,999.34,77226.763796986301369857913366,0,0,0,684479.4520547945205479
FY2020,9fde97ed,2021-02-28 21:07:32,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.11282454,0,106388.21930773584905660164482,0,0.68,-0.262952830188679245283,942952.830188679245283
FY2021,c54f15e0,2021-03-03 12:26:26,"Sold 0.001459 BTC/ZAR @ 788,875",out_sell,in_buy_for_other_a75600f1c1027d,-0.000001,0.11282354,0,106387.27635490566037735636182,0,0.788869088416673848,-0.154083741772005397283,942952.830188679245283
FY2021,c54f15e0,2021-03-03 12:26:26,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.11282254,0,106386.33340207547169811107882,0,0.78,-0.162952830188679245283,942952.830188679245283
FY2021,d7616b0f,2021-03-03 13:20:34,"Sold 0.0015 BTC/ZAR @ 795,000",out_sell,in_buy_8012369e4d8399,-0.0015,0.11132254,0,80374.87388,0,1192.5,109.5,722000
FY2021,ecdfc882,2021-03-08 13:58:11,"Sold 0.002 BTC/ZAR @ 792,000",out_sell,in_buy_8012369e4d8399,-0.002,0.10932254,0,78930.87388,0,1584,140,722000
FY2021,c637d405,2021-03-08 22:44:30,"Sold 0.015 BTC/ZAR @ 813,000",out_sell,in_buy_8012369e4d8399,-0.00392954,0.105393,0,76093.746,0,3194.7160199999995935,357.5881399999995935,722000
FY2021,c637d405,2021-03-08 22:44:30,"Sold 0.015 BTC/ZAR @ 813,000",out_sell,in_buy_928c37fe472ef2,-0.005,0.100393,0,70375.493,0,4064.9999999999995935,559.9999999999995935,701000
FY2021,c637d405,2021-03-08 22:44:30,"Sold 0.015 BTC/ZAR @ 813,000",out_sell,in_buy_3aebe937a3812a,-0.005,0.095393,0,65916.563,0,4064.9999999999995935,609.9999999999995935,691000
FY2021,c637d405,2021-03-08 22:44:30,"Sold 0.015 BTC/ZAR @ 813,000",out_sell,in_buy_0af0f416aa357f,-0.00107046,0.09432254,0,64620.372154,0,870.28398,136.911834,685100
FY2021,eb4a439a,2021-03-08 23:10:57,"Sold 0.0015 BTC/ZAR @ 812,682",out_sell,in_buy_for_other_a75600f1c1027d,-0.000001,0.09432154,0,88940.76309075471698113029582,0,0.812680000000040634,-0.130272830188638611283,942952.830188679245283
FY2021,eb4a439a,2021-03-08 23:10:57,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.09432054,0,88939.82013792452830188501282,0,0.81,-0.132952830188679245283,942952.830188679245283
FY2021,5d39c380,2021-03-09 03:29:38,"Sold 0.0015 BTC/ZAR @ 829,000",out_sell,in_buy_0af0f416aa357f,-0.0015,0.09282054,0,63591.351954,0,1243.5,215.85,685100
FY2021,1987e5b0,2021-03-09 07:53:20,"Sold 0.003 BTC/ZAR @ 848,550",out_sell,in_buy_for_other_a75600f1c1027d,-0.000003,0.09281754,0,87522.56203415094339622466382,0,2.54565,-0.283208490566037735849,942952.830188679245283
FY2021,1987e5b0,2021-03-09 07:53:20,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000003,0.09281454,0,87519.73317566037735848881482,0,2.54,-0.288858490566037735849,942952.830188679245283
FY2021,38baa5cf,2021-03-10 14:34:13,"Sold 0.003 BTC/ZAR @ 865,000",out_sell,in_buy_50e4f250f6523d,-0.00292954,0.089885,0,60951.0185,0,2534.0520999999999135,547.5310259999999135,678100
FY2021,38baa5cf,2021-03-10 14:34:13,"Sold 0.003 BTC/ZAR @ 865,000",out_sell,in_buy_d15dc6135a840e,-0.00007046,0.08981454,0,60265.55634,0,60.9479000000000865,13.6692400000000865,671000
FY2021,1662fdcc,2021-03-11 23:09:05,"Sold 0.002 BTC/ZAR @ 880,087",out_sell,in_buy_for_other_a75600f1c1027d,-0.000002,0.08981254,0,84688.98877943396226414924882,0,1.76017,-0.125735660377358490566,942952.830188679245283
FY2021,1662fdcc,2021-03-11 23:09:05,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000002,0.08981054,0,84687.10287377358490565868282,0,1.76,-0.125905660377358490566,942952.830188679245283
FY2021,61ca0ee6,2021-03-11 23:16:25,"Sold 0.003 BTC/ZAR @ 879,666",out_sell,in_buy_for_other_a75600f1c1027d,-0.000003,0.08980754,0,84684.27401528301886792283382,0,2.63899,-0.189868490566037735849,942952.830188679245283
FY2021,61ca0ee6,2021-03-11 23:16:25,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000003,0.08980454,0,84681.44515679245283018698482,0,2.63,-0.198858490566037735849,942952.830188679245283
FY2021,d62ccd92,2021-03-12 01:06:19,"Sold 0.003 BTC/ZAR @ 882,000",out_sell,in_buy_fe21249bab46b7,-0.00042954,0.089375,0,75121.475,0,378.85428,17.8173192,840520
FY2021,d62ccd92,2021-03-12 01:06:19,"Sold 0.003 BTC/ZAR @ 882,000",out_sell,in_buy_f73bc81e49f676,-0.0005,0.088875,0,74701.215,0,441.0000000000000882,20.7400000000000882,840520
FY2021,d62ccd92,2021-03-12 01:06:19,"Sold 0.003 BTC/ZAR @ 882,000",out_sell,in_buy_dc5d58bd3b6d94,-0.000189,0.088686,0,74543.163809523809523806943,0,166.698,7.8380000000000000000055,840529.1005291005291005
FY2021,d62ccd92,2021-03-12 01:06:19,"Sold 0.003 BTC/ZAR @ 882,000",out_sell,in_buy_fc85e0e9a6b351,-0.001176,0.08751,0,74375.314540816326530608554,0,1037.232,37.7420000000000000000496,849906.4625850340136054
FY2021,d62ccd92,2021-03-12 01:06:19,"Sold 0.003 BTC/ZAR @ 882,000",out_sell,in_buy_973207d6b5552c,-0.00070546,0.08680454,0,72637.603233305439330544732092,0,622.2157199999999118,31.890334058577317657734092,836794.9790794979079498
FY2021,5a999f9e,2021-03-13 12:17:48,"Sold 0.003 BTC/ZAR @ 899,000",out_sell,in_buy_973207d6b5552c,-0.00048954,0.086315,0,72227.958619246861924686987,0,440.09646,30.451845941422594142254908,836794.9790794979079498
FY2021,5a999f9e,2021-03-13 12:17:48,"Sold 0.003 BTC/ZAR @ 899,000",out_sell,in_buy_c064e316d88365,-0.001206,0.085109,0,70555.0787147595356550601038,0,1084.194,84.4239999999999999999708,828996.6832504145936982
FY2021,5a999f9e,2021-03-13 12:17:48,"Sold 0.003 BTC/ZAR @ 899,000",out_sell,in_buy_1fdb770c5b5ff9,-0.001218,0.083891,0,68873.9599917898193760294271,0,1094.982,95.0119999999999999999542,820993.4318555008210181
FY2021,5a999f9e,2021-03-13 12:17:48,"Sold 0.003 BTC/ZAR @ 899,000",out_sell,in_buy_fd736402e0566a,-0.00008646,0.08380454,0,67127.235086778846153850021748,0,77.72754,8.473287836538461538457548,800997.5961538461538462
FY2021,99651445,2021-03-13 22:57:42,"Sold 0.003 BTC/ZAR @ 921,499",out_sell,in_buy_for_other_a75600f1c1027d,-0.000003,0.08380154,0,79020.89931716981132075313582,0,2.76449,-0.064368490566037735849,942952.830188679245283
FY2021,99651445,2021-03-13 22:57:42,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000003,0.08379854,0,79018.07045867924528301728682,0,2.76,-0.068858490566037735849,942952.830188679245283
FY2021,5c3d8a02,2021-03-15 09:25:29,"Bought 0.003 BTC/ZAR @ 884,200",in_buy,in_buy_3e9473321c2149,0.003,0.08679854,2652.6,76747.269068,0,0,0,884200
FY2021,ba89eb40,2021-03-15 11:24:20,"Bought 0.004 BTC/ZAR @ 863,000",in_buy,in_buy_a3e0c3d521f66c,0.004,0.09079854,3452,78359.14002,0,0,0,863000
FY2021,49c46d4a,2021-03-15 11:41:46,"Bought 0.005 BTC/ZAR @ 844,000",in_buy,in_buy_fa59961bce5cd0,0.005,0.09579854,4220,80853.96776,0,0,0,844000
FY2021,fdaed447,2021-03-17 22:23:44,"Sold 0.005 BTC/ZAR @ 879,176",out_sell,in_buy_for_other_a75600f1c1027d,-0.000005,0.09579354,0,90328.78965679245283018687182,0,4.39588,-0.318884150943396226415,942952.830188679245283
FY2021,fdaed447,2021-03-17 22:23:44,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000005,0.09578854,0,90324.07489264150943396045682,0,4.39,-0.324764150943396226415,942952.830188679245283
FY2021,b4b997f2,2021-03-18 00:15:23,"Sold 0.005 BTC/ZAR @ 889,000",out_sell,in_buy_7256231ab3802d,-0.00097654,0.094812,0,70444.9635390334572490712664,0,868.14406,142.578470260223048327131012,742996.2825278810408922
FY2021,b4b997f2,2021-03-18 00:15:23,"Sold 0.005 BTC/ZAR @ 889,000",out_sell,in_buy_2110e09c6d1184,-0.001353,0.093459,0,69065.7174722838137472293208,0,1202.817,202.9569999999999999999864,738994.8263118994826312
FY2021,b4b997f2,2021-03-18 00:15:23,"Sold 0.005 BTC/ZAR @ 889,000",out_sell,in_buy_532c4d70786a8c,-0.001355,0.092104,0,67972.0722656826568265664304,0,1204.595,204.615000000000000000027,737992.6199261992619926
FY2021,b4b997f2,2021-03-18 00:15:23,"Sold 0.005 BTC/ZAR @ 889,000",out_sell,in_buy_817400d01614a3,-0.00131546,0.09078854,0,65549.32588,0,1169.44394,219.68182,722000
FY2021,ac9cd27f,2021-03-18 14:11:48,"Bought 0.005 BTC/ZAR @ 862,000",in_buy,in_buy_790eb7bbd13257,0.005,0.09578854,4310,82569.72148,0,0,0,862000
FY2021,ba3528ca,2021-03-18 15:01:33,"Bought 0.005 BTC/ZAR @ 852,000",in_buy,in_buy_3df4cde1b2c73e,0.005,0.10078854,4260,85871.83608,0,0,0,852000
FY2021,94048d0f,2021-03-18 15:23:06,"Sold 0.005 BTC/ZAR @ 877,000",out_sell,in_buy_817400d01614a3,-0.00006954,0.100719,0,72719.118,0,60.98658,10.7787,722000
FY2021,94048d0f,2021-03-18 15:23:06,"Sold 0.005 BTC/ZAR @ 877,000",out_sell,in_buy_51a8485e0977f6,-0.001414,0.099305,0,70208.0731612446958981621015,0,1240.078,240.3879999999999999999878,706994.3422913719943423
FY2021,94048d0f,2021-03-18 15:23:06,"Sold 0.005 BTC/ZAR @ 877,000",out_sell,in_buy_741949b5748998,-0.001438,0.097867,0,68017.565,0,1261.126,261.716,695000
FY2021,94048d0f,2021-03-18 15:23:06,"Sold 0.005 BTC/ZAR @ 877,000",out_sell,in_buy_c491b449ca531c,-0.001455,0.096412,0,66234.712687285223367694944,0,1276.035,276.45500000000000000004,686996.563573883161512
FY2021,94048d0f,2021-03-18 15:23:06,"Sold 0.005 BTC/ZAR @ 877,000",out_sell,in_buy_6eaca76aa01521,-0.00062346,0.09578854,0,65231.47373160762942778847846,0,546.77442,122.20155760217983651229046,680994.550408719346049
FY2021,3e5a4352,2021-03-18 16:04:29,"Bought 0.006 BTC/ZAR @ 851,000",in_buy,in_buy_be08ff78ae1603,0.006,0.10178854,5106,86622.04754,0,0,0,851000
FY2021,3bee711e,2021-03-18 16:13:47,"Bought 0.005 BTC/ZAR @ 842,000",in_buy,in_buy_8bcfa1333798b6,0.005,0.10678854,4210,89915.95068,0,0,0,842000
FY2021,60077e30,2021-03-18 17:42:55,"Sold 0.000315 BTC/ZAR @ 887,000",out_sell,in_buy_6eaca76aa01521,-0.000315,0.10647354,0,72507.90050272479564032204346,0,279.4,64.886716621253405994565,680994.550408719346049
FY2021,0efeb055,2021-03-18 17:43:40,"Sold 0.004685 BTC/ZAR @ 887,000",out_sell,in_buy_6eaca76aa01521,-0.00052954,0.105944,0,72147.286648501362397815256,0,469.701414855923277876,109.08756063249003536921254,680994.550408719346049
FY2021,0efeb055,2021-03-18 17:43:40,"Sold 0.004685 BTC/ZAR @ 887,000",out_sell,in_buy_763dbd796d5cc6,-0.00146,0.104484,0,71517.1510684931506849267836,0,1295.01844183564548699,295.678441835645486990066,684479.4520547945205479
FY2021,0efeb055,2021-03-18 17:43:40,"Sold 0.004685 BTC/ZAR @ 887,000",out_sell,in_buy_3e9473321c2149,-0.00269546,0.10178854,0,90001.427068,0,2390.870143308431235134,7.544411308431235134,884200
FY2021,19727548,2021-03-18 19:40:35,"Sold 0.0055 BTC/ZAR @ 886,532",out_sell,in_buy_for_other_a75600f1c1027d,-0.000005,0.10178354,0,95977.07710962264150943204182,0,4.432654545454501128,-0.282109605488895098415,942952.830188679245283
FY2021,7a8e20b3,2021-03-18 19:40:35,"Sold 0.0005 BTC/ZAR @ 886,713",out_sell,in_buy_fa59961bce5cd0,-0.0005,0.10128354,0,85483.30776,0,443.35,21.35,844000
FY2021,19727548,2021-03-18 19:40:35,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000005,0.10127854,0,95500.88593037735849056412682,0,4.43,-0.284764150943396226415,942952.830188679245283
FY2021,a990fe79,2021-03-19 02:18:13,"Bought 0.007 BTC/ZAR @ 860,000",in_buy,in_buy_50411d201fe1f6,0.007,0.10827854,6020,93119.5444,0,0,0,860000
FY2021,8532bead,2021-03-19 08:00:29,"Sold 0.007 BTC/ZAR @ 885,000",out_sell,in_buy_fa59961bce5cd0,-0.00330454,0.104974,0,88598.056,0,2924.5179000000002655,135.4861400000002655,844000
FY2021,8532bead,2021-03-19 08:00:29,"Sold 0.007 BTC/ZAR @ 885,000",out_sell,in_buy_790eb7bbd13257,-0.00369546,0.10127854,0,87302.10148,0,3270.4820999999997345,84.9955799999997345,862000
FY2021,40aed8d4,2021-03-19 12:13:13,"Bought 0.007 BTC/ZAR @ 858,000",in_buy,in_buy_20037fd7b69a80,0.007,0.10827854,6006,92902.98732,0,0,0,858000
FY2021,0361b913,2021-03-19 12:48:57,"Bought 0.005 BTC/ZAR @ 851,000",in_buy,in_buy_ca92731629549e,0.005,0.11327854,4255,96400.03754,0,0,0,851000
FY2021,4d557f96,2021-03-19 13:50:38,"Sold 0.00332 BTC/ZAR @ 879,510",out_sell,in_buy_for_other_a75600f1c1027d,-0.000003,0.11327554,0,106813.49103415094339622427782,0,2.638527108433661061,-0.190331382132376674849,942952.830188679245283
FY2021,9035176d,2021-03-19 13:50:38,"Sold 0.00168 BTC/ZAR @ 879,508",out_sell,in_buy_for_other_a75600f1c1027d,-0.000001,0.11327454,0,106812.54808132075471697899482,0,0.879505952380959417,-0.063446877807719828283,942952.830188679245283
FY2021,4d557f96,2021-03-19 13:50:38,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000003,0.11327154,0,106809.71922283018867924314582,0,2.63,-0.198858490566037735849,942952.830188679245283
FY2021,9035176d,2021-03-19 13:50:38,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.11327054,0,106808.77626999999999999786282,0,0.87,-0.072952830188679245283,942952.830188679245283
FY2021,7195b463,2021-03-19 14:04:55,"Sold 0.007 BTC/ZAR @ 884,000",out_sell,in_buy_3df4cde1b2c73e,-0.00130454,0.111966,0,95395.032,0,1153.2133599999997348,41.7452799999997348,852000
FY2021,7195b463,2021-03-19 14:04:55,"Sold 0.007 BTC/ZAR @ 884,000",out_sell,in_buy_be08ff78ae1603,-0.00569546,0.10627054,0,90436.22954,0,5034.7866400000002652,187.9501800000002652,851000
FY2021,4af2125e,2021-03-20 08:25:32,"Bought 0.007 BTC/ZAR @ 857,000",in_buy,in_buy_c38bc4f8b6b99c,0.007,0.11327054,5999,97072.85278,0,0,0,857000
FY2021,34380951,2021-03-20 08:26:25,"Bought 0.007 BTC/ZAR @ 852,000",in_buy,in_buy_b6046bf44b71e9,0.007,0.12027054,5964,102470.50008,0,0,0,852000
FY2021,69718770,2021-03-20 09:12:44,"Sold 0.000364 BTC/ZAR @ 877,560",out_sell,in_buy_be08ff78ae1603,-0.00030454,0.119966,0,102091.066,0,267.250582967032951588,8.087042967032951588,851000
FY2021,69718770,2021-03-20 09:12:44,"Sold 0.000364 BTC/ZAR @ 877,560",out_sell,in_buy_8bcfa1333798b6,-0.00005946,0.11990654,0,100961.30668,0,52.179417032967048412,2.114097032967048412,842000
FY2021,95652407,2021-03-20 09:12:47,"Sold 0.002849 BTC/ZAR @ 877,560",out_sell,in_buy_8bcfa1333798b6,-0.002849,0.11705754,0,98562.44868,0,2500.16,101.302,842000
FY2021,491ec118,2021-03-20 09:12:48,"Sold 0.003787 BTC/ZAR @ 877,560",out_sell,in_buy_8bcfa1333798b6,-0.00209154,0.114966,0,96801.372,0,1835.446474095590103645,74.369794095590103645,842000
FY2021,491ec118,2021-03-20 09:12:48,"Sold 0.003787 BTC/ZAR @ 877,560",out_sell,in_buy_50411d201fe1f6,-0.00169546,0.11327054,0,97412.6644,0,1487.863525904409896355,29.767925904409896355,860000
FY2021,6283f7fa,2021-03-21 10:12:14,"Bought 0.008 BTC/ZAR @ 851,233",in_buy,in_buy_e4dab89539dd3d,0.008,0.12127054,6809.86,103229.42494055,0,0,0,851232.5
FY2021,853f352e,2021-03-21 10:59:58,"Bought 0.005 BTC/ZAR @ 841,000",in_buy,in_buy_f0eb8f9f9f4ffa,0.005,0.12627054,4205,106193.52414,0,0,0,841000
FY2021,dda1cc73,2021-03-21 12:08:48,"Bought 0.005 BTC/ZAR @ 832,000",in_buy,in_buy_4bedaf700f9190,0.005,0.13127054,4160,109217.08928,0,0,0,832000
FY2021,705f83ef,2021-03-21 15:32:08,"Sold 0.005 BTC/ZAR @ 857,000",out_sell,in_buy_50411d201fe1f6,-0.005,0.12627054,0,108592.6644,0,4285,-15,860000
FY2021,0c6c9595,2021-03-21 22:03:06,"Sold 0.005 BTC/ZAR @ 866,000",out_sell,in_buy_50411d201fe1f6,-0.00030454,0.125966,0,108330.76,0,263.73164,1.82724,860000
FY2021,0c6c9595,2021-03-21 22:03:06,"Sold 0.005 BTC/ZAR @ 866,000",out_sell,in_buy_20037fd7b69a80,-0.00469546,0.12127054,0,104050.12332,0,4066.26836,37.56368,858000
FY2021,f8146e1e,2021-03-22 14:04:34,"Bought 0.009 BTC/ZAR @ 841,000",in_buy,in_buy_d846533777c351,0.009,0.13027054,7569,109557.52414,0,0,0,841000
FY2021,c76e1fa6,2021-03-22 21:12:47,"Bought 0.008 BTC/ZAR @ 831,000",in_buy,in_buy_fa27bb2f0930cf,0.008,0.13827054,6648,114902.81874,0,0,0,831000
FY2021,7c1000a6,2021-03-22 22:46:40,"Bought 0.003 BTC/ZAR @ 822,000",in_buy,in_buy_16bc86c0d9b8cc,0.003,0.14127054,2466,116124.38388,0,0,0,822000
FY2021,51c57e7c,2021-03-22 23:02:09,"Bought 0.003 BTC/ZAR @ 813,000",in_buy,in_buy_6c2feba02179ee,0.003,0.14427054,2439,117291.94902,0,0,0,813000
FY2021,779a016f,2021-03-23 05:19:37,"Bought 0.003 BTC/ZAR @ 802,000",in_buy,in_buy_6263b64db0dc50,0.003,0.14727054,2406,118110.97308,0,0,0,802000
FY2021,916c8d7b,2021-03-23 08:31:12,"Bought 0.003 BTC/ZAR @ 785,000",in_buy,in_buy_c03ba98052164f,0.003,0.15027054,2355,117962.3739,0,0,0,785000
FY2021,f0960246,2021-03-23 09:30:24,"Sold 0.003 BTC/ZAR @ 809,000",out_sell,in_buy_20037fd7b69a80,-0.00230454,0.147966,0,126954.828,0,1864.37286,-112.92246,858000
